,filename,name,split
460,16938953344367282209.jpg,2,train
2951,2196872858871017248.jpg,3,test
483,1435480235497565259.jpg,1,train
1710,11709681134017306821.jpg,1,train
1896,12965066836306795939.jpg,3,train
153,15216899029748348501.jpg,1,train
728,1491847407576192110.jpg,1,train
477,1435480235497565259.jpg,3,train
3168,14299563431101601899.jpg,2,test
1820,1463511192581934806.jpg,3,train
2218,1438323530189796974.jpg,3,train
2031,2102164453298966728.jpg,2,train
2160,6259679437332569288.jpg,1,train
315,5003056842797883753.jpg,1,train
1395,15849185466704672809.jpg,3,train
1892,12965066836306795939.jpg,2,train
293,11451354028849950585.jpg,1,train
3214,1761984081992621553.jpg,2,test
2439,13477826264410485178.jpg,4,train
1660,7211931632300284750.jpg,2,train
271,3600179955620289974.jpg,1,train
749,10367174772386635910.jpg,1,train
555,12005804640997717823.jpg,3,train
2387,8159911211968385868.jpg,1,train
2805,3007761670576382249.jpg,3,test
681,1131706283228980648.jpg,3,train
1790,1516196808018114074.jpg,1,train
1750,6467506007014747341.jpg,3,train
2972,12649585464549502228.jpg,1,test
514,7082695428707084902.jpg,2,train
1617,7809006885861396087.jpg,1,train
1453,2529918178826717675.jpg,1,train
331,4371984174249060586.jpg,2,train
1289,9374730347641531131.jpg,1,train
2185,6259679437332569288.jpg,2,train
210,3066500627827757869.jpg,1,train
3024,16221845868820178769.jpg,3,test
1003,16344397369818617918.jpg,2,train
535,1015776863900749007.jpg,0,train
615,6181345861174585659.jpg,1,train
1659,7211931632300284750.jpg,2,train
2523,12962369739675178783.jpg,3,train
3194,2963061239703052981.jpg,1,test
674,4813505903837706761.jpg,2,train
2241,1905212706466338684.jpg,4,train
1802,15167169652309997260.jpg,1,train
1042,4587884709343141518.jpg,1,train
689,1131706283228980648.jpg,1,train
3215,1761984081992621553.jpg,1,test
1721,11709681134017306821.jpg,4,train
2339,17849358250575304656.jpg,1,train
2247,5540350183211683161.jpg,3,train
2303,12423947721562535646.jpg,2,train
633,4712250237481153448.jpg,1,train
424,1742717213305660978.jpg,2,train
1408,13521993047027851518.jpg,1,train
1661,7211931632300284750.jpg,2,train
453,16938953344367282209.jpg,1,train
2437,13477826264410485178.jpg,3,train
2438,13477826264410485178.jpg,0,train
307,11451354028849950585.jpg,2,train
1564,11082462375281465261.jpg,2,train
726,5837958889419603065.jpg,2,train
2171,6259679437332569288.jpg,1,train
2192,3054563146270018998.jpg,1,train
3030,16221845868820178769.jpg,1,test
2895,15235412113373003394.jpg,3,test
1297,11048062472520554070.jpg,0,train
1861,3148421928114397710.jpg,3,train
2568,4253023368444023869.jpg,2,test
2518,12962369739675178783.jpg,2,train
114,12172748615124541696.jpg,1,train
1275,8441019234661702255.jpg,1,train
2018,16709399428316968146.jpg,2,train
2257,2489727854728089129.jpg,2,train
1026,180219589057552008.jpg,2,train
1516,14733080855848624351.jpg,0,train
850,8210355832881189283.jpg,2,train
1929,15561083631444985496.jpg,1,train
463,16938953344367282209.jpg,2,train
837,1564254162518022691.jpg,1,train
970,16065283432210370841.jpg,1,train
843,6381288512304224728.jpg,1,train
395,17658998577191094586.jpg,1,train
1624,8815707561598140550.jpg,3,train
559,12005804640997717823.jpg,1,train
2229,3219187675614382327.jpg,1,train
2537,13485361118389140099.jpg,0,train
3129,378941105559089833.jpg,3,test
1903,12178816688601063749.jpg,4,train
2372,4571446816736921693.jpg,1,train
2813,13995953399788698800.jpg,1,test
1876,6557703876100853142.jpg,2,train
2598,2813250257787739759.jpg,3,test
1301,9064284243061439976.jpg,1,train
544,9800750135250106276.jpg,2,train
3029,16221845868820178769.jpg,1,test
1235,14854684362360948821.jpg,1,train
586,7760732406631086404.jpg,1,train
2026,2102164453298966728.jpg,2,train
2950,2196872858871017248.jpg,3,test
3156,4511970241591377030.jpg,1,test
1446,2378674988657079712.jpg,2,train
629,1667540723452928277.jpg,2,train
3173,10055077416316526917.jpg,4,test
1663,6920848085869992295.jpg,2,train
1507,12377008032190184834.jpg,1,train
2783,16258246107716997392.jpg,3,test
1437,12955606826329875880.jpg,2,train
1837,16055233589745872759.jpg,2,train
3080,3382078837892935578.jpg,2,test
2740,4751925180540788747.jpg,1,test
2513,12962369739675178783.jpg,2,train
2136,3828854797134007745.jpg,1,train
1080,12616338865491157325.jpg,3,train
965,16065283432210370841.jpg,2,train
340,4256918643034166447.jpg,2,train
1966,12073032293376960277.jpg,2,train
2082,6538475827413544937.jpg,3,train
71,15255658567635252170.jpg,4,train
2158,7148393553587142592.jpg,1,train
887,15067091796323221989.jpg,2,train
2940,12551822546077566338.jpg,1,test
740,10367174772386635910.jpg,4,train
855,6728737755149541997.jpg,1,train
261,2898255527217660961.jpg,3,train
2338,17849358250575304656.jpg,1,train
612,6181345861174585659.jpg,0,train
684,1131706283228980648.jpg,1,train
1079,12616338865491157325.jpg,3,train
152,15216899029748348501.jpg,1,train
780,6111524667015932981.jpg,0,train
1934,15561083631444985496.jpg,2,train
1999,10750688900503382031.jpg,2,train
233,9891392787797919319.jpg,2,train
67,15255658567635252170.jpg,1,train
1127,10049183977012776342.jpg,1,train
2425,13477826264410485178.jpg,2,train
1957,16302150923919517353.jpg,1,train
733,1491847407576192110.jpg,2,train
2881,12137694297843394779.jpg,4,test
1769,4638722743797623629.jpg,2,train
413,8962534070669609791.jpg,0,train
3211,16478615562472499265.jpg,1,test
508,7082695428707084902.jpg,2,train
3192,2565342969714315059.jpg,1,test
2052,18431916909667245410.jpg,2,train
2484,18211697274660075048.jpg,2,train
471,16938953344367282209.jpg,2,train
3051,17780058951188689721.jpg,0,test
757,13626237500935858197.jpg,1,train
1522,15703569377759885367.jpg,2,train
978,17567368886802522903.jpg,1,train
2024,2102164453298966728.jpg,2,train
3116,10369332902857045054.jpg,1,test
2861,14757156129446397079.jpg,1,test
2342,17849358250575304656.jpg,1,train
3163,1573983956927460784.jpg,4,test
1900,5372010053598937862.jpg,2,train
1402,15849185466704672809.jpg,2,train
224,9891392787797919319.jpg,3,train
1720,11709681134017306821.jpg,2,train
765,8324266753526843683.jpg,4,train
1646,9915588333834577748.jpg,1,train
355,1043599807922734454.jpg,3,train
2090,1656992828534601324.jpg,1,train
1268,8441019234661702255.jpg,3,train
1774,3066479970415983262.jpg,1,train
571,6957272530530089782.jpg,1,train
1032,12629001846146063813.jpg,3,train
1109,803857044817821375.jpg,2,train
1980,10428024960477388876.jpg,2,train
2162,6259679437332569288.jpg,1,train
583,7760732406631086404.jpg,1,train
1173,10186684074375123860.jpg,2,train
9,4958082220515218684.jpg,1,train
244,6520041311477290325.jpg,2,train
2399,5439430334192829366.jpg,2,train
195,12229598425357554751.jpg,3,train
1499,4941618483343325832.jpg,1,train
1442,12073170877826663490.jpg,2,train
2927,13233974052466335854.jpg,2,test
2663,6137280157803592688.jpg,2,test
1052,8011881354595190901.jpg,2,train
1191,835701502562989098.jpg,3,train
2435,13477826264410485178.jpg,1,train
1878,6557703876100853142.jpg,2,train
2340,17849358250575304656.jpg,1,train
1153,14467231330018359153.jpg,2,train
3010,3078162849019883867.jpg,2,test
2802,3007761670576382249.jpg,2,test
870,6100265905874111623.jpg,3,train
2008,5979373455149067245.jpg,4,train
2394,5439430334192829366.jpg,1,train
1130,17408550797036886573.jpg,2,train
2137,3828854797134007745.jpg,3,train
2542,1976743254726737899.jpg,1,train
1975,12073032293376960277.jpg,0,train
2166,6259679437332569288.jpg,1,train
961,5770000112954528489.jpg,2,train
490,1435480235497565259.jpg,2,train
899,8275963782558375142.jpg,2,train
1177,10186684074375123860.jpg,1,train
1387,15858867001643197518.jpg,2,train
441,8988179971239308095.jpg,2,train
2262,15894044099096358761.jpg,2,train
2332,9355856824446748112.jpg,2,train
976,17567368886802522903.jpg,1,train
2470,16872276169056387569.jpg,2,train
1463,2529918178826717675.jpg,3,train
1241,203821266514914336.jpg,2,train
3149,8849112000386662387.jpg,2,test
1158,14467231330018359153.jpg,3,train
1955,16302150923919517353.jpg,3,train
1782,1516196808018114074.jpg,1,train
2714,785965969656366900.jpg,1,test
1133,17408550797036886573.jpg,2,train
1886,5084903198181053324.jpg,1,train
530,7082695428707084902.jpg,4,train
19,11542079654603247245.jpg,2,train
2641,11521326546506872918.jpg,1,test
1159,14467231330018359153.jpg,3,train
1051,8011881354595190901.jpg,2,train
2926,13233974052466335854.jpg,4,test
2668,5661364322858412055.jpg,3,test
701,5352050588109852442.jpg,1,train
2848,18281367171096174705.jpg,3,test
698,1131706283228980648.jpg,2,train
1995,10428024960477388876.jpg,1,train
862,8229490179833672593.jpg,1,train
1523,12351922790348713650.jpg,2,train
2749,17297868463399590722.jpg,1,test
2535,13485361118389140099.jpg,4,train
115,12172748615124541696.jpg,1,train
2801,3007761670576382249.jpg,2,test
526,7082695428707084902.jpg,1,train
256,2898255527217660961.jpg,3,train
2132,388290891835211825.jpg,3,train
228,9891392787797919319.jpg,1,train
397,17658998577191094586.jpg,1,train
2673,8685220992997011598.jpg,1,test
577,7760732406631086404.jpg,2,train
782,6111524667015932981.jpg,3,train
2795,13641001423014050320.jpg,3,test
2468,16872276169056387569.jpg,2,train
2107,9446324748039360779.jpg,3,train
1355,18056253236626958591.jpg,2,train
2298,12423947721562535646.jpg,3,train
1573,11082462375281465261.jpg,4,train
677,1131706283228980648.jpg,3,train
2334,17849358250575304656.jpg,4,train
2375,4571446816736921693.jpg,1,train
640,4712250237481153448.jpg,2,train
2603,244245199238202886.jpg,1,test
2238,1905212706466338684.jpg,2,train
1388,15858867001643197518.jpg,2,train
3084,12637230855807809032.jpg,1,test
1783,1516196808018114074.jpg,1,train
3190,2565342969714315059.jpg,1,test
77,15255658567635252170.jpg,0,train
1221,10790966783177095582.jpg,1,train
1547,17164679759218207040.jpg,2,train
2697,8591357790805399245.jpg,2,test
1781,1516196808018114074.jpg,1,train
369,7993352214743247356.jpg,1,train
2620,11568664249065181504.jpg,1,test
2649,15487637132093096650.jpg,2,test
2878,1677236680425300033.jpg,1,test
2044,3290557445234827821.jpg,2,train
2788,16258246107716997392.jpg,1,test
1072,12616338865491157325.jpg,1,train
845,6381288512304224728.jpg,1,train
1337,18101220119598172918.jpg,2,train
2797,3007761670576382249.jpg,1,test
2269,15894044099096358761.jpg,1,train
2496,932071742494973078.jpg,2,train
2417,393219548336222688.jpg,2,train
2909,13233974052466335854.jpg,1,test
995,17567368886802522903.jpg,1,train
697,1131706283228980648.jpg,2,train
1972,12073032293376960277.jpg,1,train
2682,8685220992997011598.jpg,2,test
1868,6557703876100853142.jpg,1,train
504,13402633667389204223.jpg,1,train
238,17932007414978149028.jpg,1,train
1410,13521993047027851518.jpg,3,train
891,15067091796323221989.jpg,3,train
682,1131706283228980648.jpg,1,train
3053,5880886203330741073.jpg,2,test
2727,785965969656366900.jpg,2,test
2559,656256789930357118.jpg,2,train
838,1564254162518022691.jpg,3,train
63,18156756863160839836.jpg,1,train
1129,10049183977012776342.jpg,2,train
148,15216899029748348501.jpg,3,train
3153,4511970241591377030.jpg,3,test
873,6100265905874111623.jpg,3,train
1943,9423397537416827253.jpg,1,train
2764,16258246107716997392.jpg,1,test
1568,11082462375281465261.jpg,1,train
1484,13160972487880663579.jpg,2,train
816,14232358344079240099.jpg,1,train
1805,15167169652309997260.jpg,1,train
191,12229598425357554751.jpg,2,train
2244,5540350183211683161.jpg,1,train
723,6030950729618541155.jpg,2,train
2456,6416147297359091922.jpg,0,train
1998,10750688900503382031.jpg,2,train
839,1564254162518022691.jpg,2,train
582,7760732406631086404.jpg,0,train
3090,15460135313828881076.jpg,1,test
1654,7211931632300284750.jpg,1,train
1575,11454871071872422830.jpg,1,train
3139,17810394916159195941.jpg,1,test
2849,18281367171096174705.jpg,1,test
2083,6538475827413544937.jpg,2,train
1373,2771974159948633835.jpg,3,train
760,8324266753526843683.jpg,3,train
2840,15828894308990139817.jpg,2,test
1174,10186684074375123860.jpg,2,train
2515,12962369739675178783.jpg,2,train
350,2795656797493757579.jpg,1,train
1600,17976011145122876562.jpg,3,train
826,16262380474523149112.jpg,1,train
520,7082695428707084902.jpg,1,train
2330,9355856824446748112.jpg,3,train
1822,1463511192581934806.jpg,1,train
1148,17179128838609338132.jpg,2,train
759,8324266753526843683.jpg,1,train
302,11451354028849950585.jpg,1,train
1266,8441019234661702255.jpg,2,train
2665,6137280157803592688.jpg,1,test
1151,17179128838609338132.jpg,0,train
2826,11678432508880804709.jpg,3,test
1094,15926923775578379129.jpg,2,train
706,5309576602719366086.jpg,1,train
1773,3066479970415983262.jpg,2,train
1114,803857044817821375.jpg,0,train
489,1435480235497565259.jpg,2,train
2358,83346947344696039.jpg,1,train
2428,13477826264410485178.jpg,2,train
866,8229490179833672593.jpg,2,train
1597,11454871071872422830.jpg,0,train
685,1131706283228980648.jpg,1,train
1557,11082462375281465261.jpg,0,train
2007,10750688900503382031.jpg,3,train
240,17932007414978149028.jpg,2,train
3032,16221845868820178769.jpg,1,test
746,10367174772386635910.jpg,1,train
626,18409469420816266772.jpg,1,train
1279,9374730347641531131.jpg,2,train
341,4256918643034166447.jpg,1,train
623,600836968899639374.jpg,0,train
3160,4511970241591377030.jpg,2,test
2156,7148393553587142592.jpg,1,train
1826,5350652574116617384.jpg,2,train
2887,12137694297843394779.jpg,1,test
2616,2602725428648397862.jpg,1,test
389,2215693885132197417.jpg,1,train
651,10297090268444777181.jpg,2,train
1163,10186684074375123860.jpg,2,train
2611,13869297555754669734.jpg,1,test
1438,12955606826329875880.jpg,1,train
2101,16448288392154628581.jpg,1,train
1676,6716583892875248221.jpg,4,train
21,11542079654603247245.jpg,2,train
1383,14891723762931437230.jpg,2,train
1864,6557703876100853142.jpg,1,train
1585,11454871071872422830.jpg,4,train
3145,10202836416911418971.jpg,2,test
1948,16302150923919517353.jpg,0,train
1015,11552676012353092964.jpg,1,train
1091,12616338865491157325.jpg,2,train
79,15255658567635252170.jpg,4,train
1423,15627210586656476241.jpg,2,train
3014,17831752376798967114.jpg,3,test
2482,18211697274660075048.jpg,2,train
1137,17408550797036886573.jpg,1,train
28,17970151895825168821.jpg,1,train
2577,15194222129300544245.jpg,1,test
2970,12649585464549502228.jpg,1,test
1048,8011881354595190901.jpg,2,train
821,5956219157951962290.jpg,1,train
51,18156756863160839836.jpg,1,train
1384,14891723762931437230.jpg,2,train
671,4813505903837706761.jpg,4,train
1606,12468518624023169264.jpg,2,train
2095,16448288392154628581.jpg,0,train
513,7082695428707084902.jpg,2,train
1185,4125646004980780535.jpg,2,train
3093,4043955774280109770.jpg,1,test
1317,13936583417609570998.jpg,1,train
585,7760732406631086404.jpg,1,train
605,11535832316652333181.jpg,4,train
493,1435480235497565259.jpg,0,train
2743,17297868463399590722.jpg,2,test
2978,12649585464549502228.jpg,2,test
1885,6557703876100853142.jpg,4,train
1419,15627210586656476241.jpg,3,train
3082,3382078837892935578.jpg,1,test
445,14587841860844393961.jpg,1,train
2300,12423947721562535646.jpg,1,train
889,15067091796323221989.jpg,2,train
116,5361302203013575181.jpg,3,train
2527,12962369739675178783.jpg,1,train
581,7760732406631086404.jpg,2,train
1407,13521993047027851518.jpg,2,train
1804,15167169652309997260.jpg,1,train
983,17567368886802522903.jpg,4,train
2751,10283956514407045142.jpg,2,test
62,18156756863160839836.jpg,1,train
1741,6467506007014747341.jpg,2,train
778,6111524667015932981.jpg,1,train
312,5003056842797883753.jpg,4,train
538,1015776863900749007.jpg,2,train
1278,8441019234661702255.jpg,1,train
515,7082695428707084902.jpg,2,train
108,12172748615124541696.jpg,2,train
1572,11082462375281465261.jpg,0,train
141,15216899029748348501.jpg,1,train
2116,17534376311897562412.jpg,1,train
1367,2771974159948633835.jpg,1,train
750,10367174772386635910.jpg,1,train
2058,9021797700277045475.jpg,1,train
1128,10049183977012776342.jpg,3,train
90,11067310901297104596.jpg,1,train
592,7388262702039096785.jpg,4,train
593,17446283751199912243.jpg,1,train
427,16810978083947260836.jpg,1,train
1352,17434444544740596089.jpg,1,train
2768,16258246107716997392.jpg,2,test
45,18142366223568697405.jpg,2,train
1394,15849185466704672809.jpg,1,train
541,1015776863900749007.jpg,1,train
1834,16055233589745872759.jpg,4,train
1061,569820239732785081.jpg,4,train
576,7760732406631086404.jpg,1,train
903,8275963782558375142.jpg,1,train
3067,3677878590009595375.jpg,1,test
2483,18211697274660075048.jpg,2,train
2210,2716742489584386115.jpg,1,train
2726,785965969656366900.jpg,2,test
558,12005804640997717823.jpg,1,train
880,6100265905874111623.jpg,1,train
472,16938953344367282209.jpg,2,train
598,17446283751199912243.jpg,3,train
80,4079861614113811891.jpg,1,train
1553,17164679759218207040.jpg,1,train
847,8210355832881189283.jpg,1,train
1776,1516196808018114074.jpg,1,train
2475,18211697274660075048.jpg,1,train
1134,17408550797036886573.jpg,2,train
994,17567368886802522903.jpg,1,train
2297,12423947721562535646.jpg,3,train
2134,3828854797134007745.jpg,1,train
3184,2565342969714315059.jpg,2,test
236,17932007414978149028.jpg,1,train
548,10092177608049793468.jpg,2,train
2098,16448288392154628581.jpg,2,train
2676,8685220992997011598.jpg,3,test
1742,6467506007014747341.jpg,2,train
2287,12755682759916749873.jpg,2,train
467,16938953344367282209.jpg,2,train
901,8275963782558375142.jpg,2,train
3061,12449263672105518964.jpg,3,test
386,2215693885132197417.jpg,3,train
1053,8011881354595190901.jpg,2,train
2719,785965969656366900.jpg,1,test
1288,9374730347641531131.jpg,1,train
1175,10186684074375123860.jpg,2,train
2129,17534376311897562412.jpg,1,train
2883,12137694297843394779.jpg,3,test
952,5561424179351610552.jpg,1,train
819,5956219157951962290.jpg,2,train
2932,13233974052466335854.jpg,3,test
1429,12765784456347802638.jpg,2,train
502,13402633667389204223.jpg,0,train
690,1131706283228980648.jpg,1,train
1252,12445516858461733251.jpg,2,train
347,2795656797493757579.jpg,2,train
1714,11709681134017306821.jpg,3,train
2996,8056956523720705141.jpg,2,test
1793,1516196808018114074.jpg,3,train
3039,9051908339313807097.jpg,3,test
658,4813505903837706761.jpg,2,train
1744,6467506007014747341.jpg,2,train
2493,932071742494973078.jpg,1,train
2285,11111206519832165336.jpg,0,train
1785,1516196808018114074.jpg,1,train
254,2898255527217660961.jpg,3,train
1536,12351922790348713650.jpg,3,train
352,2795656797493757579.jpg,4,train
1692,11919671658364620613.jpg,1,train
1640,1166397407681870527.jpg,2,train
385,2215693885132197417.jpg,3,train
1664,6920848085869992295.jpg,2,train
20,11542079654603247245.jpg,2,train
2227,10213938052619825741.jpg,2,train
2565,12027132947191712359.jpg,1,train
1873,6557703876100853142.jpg,2,train
329,4371984174249060586.jpg,2,train
1784,1516196808018114074.jpg,1,train
409,10865113257560550187.jpg,3,train
1199,17720405786713757495.jpg,2,train
2553,3733698976737918026.jpg,2,train
475,16938953344367282209.jpg,3,train
554,12005804640997717823.jpg,3,train
803,14232358344079240099.jpg,2,train
2671,8685220992997011598.jpg,1,test
1415,15627210586656476241.jpg,3,train
227,9891392787797919319.jpg,1,train
1846,16055233589745872759.jpg,2,train
971,17567368886802522903.jpg,0,train
308,11451354028849950585.jpg,2,train
1071,12616338865491157325.jpg,1,train
1123,17136338983640332543.jpg,2,train
560,12005804640997717823.jpg,2,train
2785,16258246107716997392.jpg,3,test
2076,1911130243318042728.jpg,1,train
434,7715067214377387361.jpg,2,train
3018,10000444008219226727.jpg,3,test
1636,1166397407681870527.jpg,2,train
908,11856611419525311849.jpg,2,train
1412,15627210586656476241.jpg,0,train
1201,17720405786713757495.jpg,2,train
2175,6259679437332569288.jpg,3,train
392,2215693885132197417.jpg,1,train
435,7715067214377387361.jpg,2,train
2369,83346947344696039.jpg,2,train
603,17446283751199912243.jpg,0,train
688,1131706283228980648.jpg,1,train
2267,15894044099096358761.jpg,1,train
931,7796138530096341500.jpg,2,train
1951,16302150923919517353.jpg,3,train
178,3328970631282257330.jpg,4,train
2424,13477826264410485178.jpg,1,train
2683,8685220992997011598.jpg,2,test
1844,16055233589745872759.jpg,2,train
184,1308288297357219531.jpg,1,train
2311,257705324553267053.jpg,1,train
2294,5993735020719786641.jpg,0,train
2091,16448288392154628581.jpg,4,train
957,12117014120650846935.jpg,1,train
1939,15561083631444985496.jpg,2,train
1583,11454871071872422830.jpg,4,train
511,7082695428707084902.jpg,2,train
3164,1573983956927460784.jpg,2,test
3040,9051908339313807097.jpg,3,test
3124,13538047048927666568.jpg,4,test
1457,2529918178826717675.jpg,1,train
1206,17720405786713757495.jpg,3,train
771,6111524667015932981.jpg,1,train
828,16262380474523149112.jpg,3,train
2938,753508934490043112.jpg,2,test
296,11451354028849950585.jpg,1,train
1753,6467506007014747341.jpg,3,train
1817,1463511192581934806.jpg,1,train
2804,3007761670576382249.jpg,3,test
137,5361302203013575181.jpg,2,train
202,12054897073638271099.jpg,3,train
3058,15165775211125134728.jpg,3,test
2918,13233974052466335854.jpg,1,test
1845,16055233589745872759.jpg,2,train
1236,14854684362360948821.jpg,1,train
1722,11709681134017306821.jpg,4,train
124,5361302203013575181.jpg,1,train
2563,12596105962149822507.jpg,2,train
3025,16221845868820178769.jpg,3,test
1478,7351945269277987618.jpg,2,train
3046,9051908339313807097.jpg,1,test
2731,785965969656366900.jpg,0,test
1797,6872214183204794865.jpg,1,train
1022,11552676012353092964.jpg,0,train
400,17658998577191094586.jpg,3,train
24,17970151895825168821.jpg,1,train
2131,388290891835211825.jpg,3,train
1657,7211931632300284750.jpg,1,train
2966,12649585464549502228.jpg,3,test
2815,13995953399788698800.jpg,1,test
1223,10790966783177095582.jpg,1,train
2925,13233974052466335854.jpg,4,test
1981,10428024960477388876.jpg,2,train
2111,9446324748039360779.jpg,3,train
96,5594470431094153987.jpg,2,train
379,1453155112313607465.jpg,1,train
1541,17164679759218207040.jpg,0,train
3102,8407760257239630202.jpg,0,test
2275,15894044099096358761.jpg,1,train
3144,10202836416911418971.jpg,1,test
1709,11709681134017306821.jpg,1,train
1237,14854684362360948821.jpg,3,train
154,15216899029748348501.jpg,0,train
2578,15194222129300544245.jpg,3,test
2355,17849358250575304656.jpg,4,train
2181,6259679437332569288.jpg,2,train
3217,1761984081992621553.jpg,3,test
1733,6467506007014747341.jpg,1,train
1559,11082462375281465261.jpg,1,train
800,14232358344079240099.jpg,2,train
1764,8850942728175693495.jpg,3,train
2993,8056956523720705141.jpg,0,test
1066,12616338865491157325.jpg,1,train
1454,2529918178826717675.jpg,1,train
2025,2102164453298966728.jpg,2,train
832,16262380474523149112.jpg,1,train
2786,16258246107716997392.jpg,3,test
454,16938953344367282209.jpg,1,train
1047,8011881354595190901.jpg,2,train
2389,8159911211968385868.jpg,1,train
1917,3867673574414380397.jpg,1,train
1393,15849185466704672809.jpg,1,train
1421,15627210586656476241.jpg,2,train
1342,14326173500198845781.jpg,2,train
848,8210355832881189283.jpg,1,train
3106,14536152058877513356.jpg,1,test
3165,1573983956927460784.jpg,2,test
2977,12649585464549502228.jpg,3,test
2235,9803294206816187045.jpg,2,train
2832,11678432508880804709.jpg,2,test
2284,11111206519832165336.jpg,0,train
664,4813505903837706761.jpg,2,train
3035,9095051574911132222.jpg,3,test
3208,16478615562472499265.jpg,0,test
1315,13936583417609570998.jpg,1,train
2779,16258246107716997392.jpg,3,test
1150,17179128838609338132.jpg,0,train
2533,13485361118389140099.jpg,3,train
3022,16221845868820178769.jpg,0,test
1681,16006523015423339646.jpg,1,train
1386,15858867001643197518.jpg,1,train
1806,15167169652309997260.jpg,1,train
1921,16078147706050020079.jpg,1,train
3015,10000444008219226727.jpg,1,test
112,12172748615124541696.jpg,3,train
883,15067091796323221989.jpg,1,train
1715,11709681134017306821.jpg,3,train
2599,2813250257787739759.jpg,2,test
2478,18211697274660075048.jpg,2,train
600,17446283751199912243.jpg,1,train
1914,3867673574414380397.jpg,0,train
2033,5111607349701618152.jpg,1,train
805,14232358344079240099.jpg,2,train
2548,1976743254726737899.jpg,2,train
1064,13649941303405911709.jpg,3,train
734,1491847407576192110.jpg,2,train
2270,15894044099096358761.jpg,1,train
867,8229490179833672593.jpg,0,train
2892,12137694297843394779.jpg,2,test
1839,16055233589745872759.jpg,2,train
1464,2529918178826717675.jpg,1,train
2426,13477826264410485178.jpg,2,train
1965,12073032293376960277.jpg,2,train
1471,2529918178826717675.jpg,2,train
1469,2529918178826717675.jpg,2,train
2027,2102164453298966728.jpg,1,train
2504,7933240408597578345.jpg,1,train
2474,18211697274660075048.jpg,3,train
250,2898255527217660961.jpg,2,train
2908,13233974052466335854.jpg,1,test
2011,5979373455149067245.jpg,1,train
2793,7562045760861716854.jpg,2,test
645,10297090268444777181.jpg,1,train
3158,4511970241591377030.jpg,2,test
1960,16302150923919517353.jpg,2,train
2419,13477826264410485178.jpg,1,train
1677,16006523015423339646.jpg,2,train
1638,1166397407681870527.jpg,2,train
1285,9374730347641531131.jpg,2,train
3008,8056956523720705141.jpg,2,test
356,1043599807922734454.jpg,3,train
412,8962534070669609791.jpg,3,train
2412,3666439210600603928.jpg,1,train
2050,11555660371440981430.jpg,1,train
1599,17976011145122876562.jpg,3,train
1871,6557703876100853142.jpg,1,train
3026,16221845868820178769.jpg,1,test
1816,1463511192581934806.jpg,1,train
1813,11537474178021037571.jpg,1,train
1272,8441019234661702255.jpg,1,train
2359,83346947344696039.jpg,1,train
2460,16872276169056387569.jpg,1,train
1161,10186684074375123860.jpg,3,train
1264,8441019234661702255.jpg,2,train
1398,15849185466704672809.jpg,2,train
2672,8685220992997011598.jpg,1,test
1501,4941618483343325832.jpg,1,train
442,9904904356581415546.jpg,1,train
283,6098058478572089695.jpg,2,train
3142,17810394916159195941.jpg,1,test
1918,11515341554509093156.jpg,1,train
1111,803857044817821375.jpg,0,train
54,18156756863160839836.jpg,1,train
310,1690515353113184039.jpg,2,train
1857,13290279215101630706.jpg,3,train
2864,14757156129446397079.jpg,2,test
2834,11678432508880804709.jpg,2,test
823,16301139382103411941.jpg,1,train
2230,3219187675614382327.jpg,3,train
1645,9915588333834577748.jpg,1,train
924,13841137003068484120.jpg,2,train
937,10030633810464562349.jpg,1,train
2947,12551822546077566338.jpg,3,test
912,11856611419525311849.jpg,0,train
1325,7940406240771842355.jpg,4,train
468,16938953344367282209.jpg,2,train
2790,7562045760861716854.jpg,3,test
2138,3828854797134007745.jpg,3,train
461,16938953344367282209.jpg,2,train
2489,932071742494973078.jpg,1,train
342,4256918643034166447.jpg,3,train
1030,12629001846146063813.jpg,1,train
2350,17849358250575304656.jpg,2,train
1912,3867673574414380397.jpg,1,train
1432,12765784456347802638.jpg,1,train
1426,15627210586656476241.jpg,1,train
2172,6259679437332569288.jpg,1,train
3048,9051908339313807097.jpg,1,test
882,15067091796323221989.jpg,1,train
470,16938953344367282209.jpg,2,train
1840,16055233589745872759.jpg,2,train
3056,15165775211125134728.jpg,0,test
2078,14748517350411038309.jpg,1,train
546,10092177608049793468.jpg,1,train
88,11067310901297104596.jpg,1,train
766,609481749939895445.jpg,3,train
2939,753508934490043112.jpg,2,test
1103,14294174357028721921.jpg,2,train
1009,16344397369818617918.jpg,1,train
639,4712250237481153448.jpg,2,train
131,5361302203013575181.jpg,1,train
1479,7351945269277987618.jpg,3,train
2360,83346947344696039.jpg,4,train
2737,785965969656366900.jpg,3,test
2430,13477826264410485178.jpg,3,train
1092,12616338865491157325.jpg,2,train
2638,11521326546506872918.jpg,1,test
3185,2565342969714315059.jpg,3,test
2100,16448288392154628581.jpg,2,train
962,5770000112954528489.jpg,2,train
969,16065283432210370841.jpg,3,train
1490,4941618483343325832.jpg,3,train
1283,9374730347641531131.jpg,4,train
1853,16055233589745872759.jpg,1,train
1940,15561083631444985496.jpg,2,train
3150,4511970241591377030.jpg,0,test
2792,7562045760861716854.jpg,2,test
128,5361302203013575181.jpg,1,train
2323,2168793468130431359.jpg,1,train
1096,15926923775578379129.jpg,2,train
1687,11919671658364620613.jpg,2,train
